model,field,db_schema,db_table,db_column,type,nullable,is_list,is_relation,default,attributes
OrganizationGroupMember,role,app_v3,organization_group_members,,OrganizationMemberRole,false,false,true,,
OrganizationGroupMember,rolePack,app_v3,organization_group_members,role_pack,OrganizationRolePack,true,false,true,,"@map(""role_pack"")"
OrganizationGroupMember,scopeAllOrgs,app_v3,organization_group_members,scope_all_orgs,Boolean,false,false,false,false,"@default(false) @map(""scope_all_orgs"")"
OrganizationGroupMember,scopeOrgIds,app_v3,organization_group_members,scope_org_ids,Int,false,true,false,[],"@default([]) @map(""scope_org_ids"")"
OrganizationGroupMember,createdAt,app_v3,organization_group_members,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
OrganizationGroupMember,updatedAt,app_v3,organization_group_members,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
OrganizationGroupMember,group,app_v3,organization_group_members,,OrganizationGroup,false,false,true,,"@relation(fields: [groupId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
OrganizationGroupMember,user,app_v3,organization_group_members,,Profile,false,false,true,,"@relation(fields: [userId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
OrganizationGroupMember,overrides,app_v3,organization_group_members,,OrganizationGroupMemberOrganizationOverride,false,true,true,,
OrganizationGroupMemberOrganizationOverride,env,app_v3,organization_member_overrides,env,String,false,false,false,"""prod""","@default(""prod"")"
OrganizationGroupMemberOrganizationOverride,id,app_v3,organization_member_overrides,id,String,false,false,false,"dbgenerated(""gen_random_uuid(","@id @default(dbgenerated(""gen_random_uuid()"")) @db.Uuid"
OrganizationGroupMemberOrganizationOverride,groupMemberId,app_v3,organization_member_overrides,group_member_id,String,false,false,false,,"@map(""group_member_id"") @db.Uuid"
OrganizationGroupMemberOrganizationOverride,organizationId,app_v3,organization_member_overrides,organization_id,Int,false,false,false,,"@map(""organization_id"")"
OrganizationGroupMemberOrganizationOverride,roleOverride,app_v3,organization_member_overrides,role_override,OrganizationMemberRole,true,false,true,,"@map(""role_override"")"
OrganizationGroupMemberOrganizationOverride,revokedAt,app_v3,organization_member_overrides,revoked_at,DateTime,true,false,false,,"@map(""revoked_at"") @db.Timestamptz(6)"
OrganizationGroupMemberOrganizationOverride,createdAt,app_v3,organization_member_overrides,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
OrganizationGroupMemberOrganizationOverride,updatedAt,app_v3,organization_member_overrides,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
OrganizationGroupMemberOrganizationOverride,groupMember,app_v3,organization_member_overrides,,OrganizationGroupMember,false,false,true,,"@relation(fields: [groupMemberId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
OrganizationGroupMemberOrganizationOverride,organization,app_v3,organization_member_overrides,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
AdminMfa,env,app_v3,admin_mfa,env,String,false,false,false,"""prod""","@default(""prod"")"
AdminMfa,id,app_v3,admin_mfa,id,String,false,false,false,"dbgenerated(""gen_random_uuid(","@id @default(dbgenerated(""gen_random_uuid()"")) @db.Uuid"
AdminMfa,userId,app_v3,admin_mfa,user_id,String,false,false,false,,"@map(""user_id"") @db.Uuid"
AdminMfa,secretEnc,app_v3,admin_mfa,secret_enc,String,false,false,false,,"@map(""secret_enc"")"
AdminMfa,secretIv,app_v3,admin_mfa,secret_iv,String,false,false,false,,"@map(""secret_iv"")"
AdminMfa,secretTag,app_v3,admin_mfa,secret_tag,String,false,false,false,,"@map(""secret_tag"")"
AdminMfa,recoveryCodes,app_v3,admin_mfa,recovery_codes,Json,true,false,false,,"@map(""recovery_codes"") @db.JsonB"
AdminMfa,enabledAt,app_v3,admin_mfa,enabled_at,DateTime,true,false,false,,"@map(""enabled_at"") @db.Timestamptz(6)"
AdminMfa,createdAt,app_v3,admin_mfa,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
AdminMfa,updatedAt,app_v3,admin_mfa,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
AdminMfa,user,app_v3,admin_mfa,,Profile,false,false,true,,"@relation(fields: [userId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
Store,env,app_v3,stores,env,String,false,false,false,"""prod""","@default(""prod"")"
Store,id,app_v3,stores,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
Store,ownerType,app_v3,stores,owner_type,StoreOwnerType,false,false,true,,"@map(""owner_type"")"
Store,ownerOrganizationId,app_v3,stores,owner_organization_id,Int,true,false,false,,"@map(""owner_organization_id"")"
Store,ownerUserId,app_v3,stores,owner_user_id,String,true,false,false,,"@map(""owner_user_id"") @db.Uuid"
Store,status,app_v3,stores,,StoreStatus,false,false,true,CLOSED,@default(CLOSED)
Store,showOnProfile,app_v3,stores,show_on_profile,Boolean,false,false,false,false,"@default(false) @map(""show_on_profile"")"
Store,catalogLocked,app_v3,stores,catalog_locked,Boolean,false,false,false,true,"@default(true) @map(""catalog_locked"")"
Store,checkoutEnabled,app_v3,stores,checkout_enabled,Boolean,false,false,false,false,"@default(false) @map(""checkout_enabled"")"
Store,currency,app_v3,stores,currency,String,false,false,false,"""EUR""","@default(""EUR"")"
Store,supportEmail,app_v3,stores,support_email,String,true,false,false,,"@map(""support_email"")"
Store,supportPhone,app_v3,stores,support_phone,String,true,false,false,,"@map(""support_phone"")"
Store,returnPolicy,app_v3,stores,return_policy,String,true,false,false,,"@map(""return_policy"")"
Store,privacyPolicy,app_v3,stores,privacy_policy,String,true,false,false,,"@map(""privacy_policy"")"
Store,termsUrl,app_v3,stores,terms_url,String,true,false,false,,"@map(""terms_url"")"
Store,freeShippingThresholdCents,app_v3,stores,free_shipping_threshold_cents,Int,true,false,false,,"@map(""free_shipping_threshold_cents"")"
Store,shippingMode,app_v3,stores,shipping_mode,StoreShippingMode,false,false,true,FLAT,"@default(FLAT) @map(""shipping_mode"")"
Store,createdAt,app_v3,stores,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
Store,updatedAt,app_v3,stores,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
Store,organization,app_v3,stores,,Organization,true,false,true,,"@relation(fields: [ownerOrganizationId], references: [id], onDelete: Cascade)"
Store,ownerUser,app_v3,stores,,Profile,true,false,true,,"@relation(fields: [ownerUserId], references: [id], onDelete: Cascade)"
Store,categories,app_v3,stores,,StoreCategory,false,true,true,,
Store,products,app_v3,stores,,StoreProduct,false,true,true,,
Store,bundles,app_v3,stores,,StoreBundle,false,true,true,,
Store,carts,app_v3,stores,,StoreCart,false,true,true,,
Store,orders,app_v3,stores,,StoreOrder,false,true,true,,
Store,shippingZones,app_v3,stores,,StoreShippingZone,false,true,true,,
StoreCategory,env,app_v3,store_categories,env,String,false,false,false,"""prod""","@default(""prod"")"
StoreCategory,id,app_v3,store_categories,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
StoreCategory,storeId,app_v3,store_categories,store_id,Int,false,false,false,,"@map(""store_id"")"
StoreCategory,name,app_v3,store_categories,name,String,false,false,false,,
StoreCategory,slug,app_v3,store_categories,slug,String,false,false,false,,
StoreCategory,description,app_v3,store_categories,description,String,true,false,false,,
StoreCategory,sortOrder,app_v3,store_categories,sort_order,Int,false,false,false,0,"@default(0) @map(""sort_order"")"
StoreCategory,isActive,app_v3,store_categories,is_active,Boolean,false,false,false,true,"@default(true) @map(""is_active"")"
StoreCategory,coverImageUrl,app_v3,store_categories,cover_image_url,String,true,false,false,,"@map(""cover_image_url"")"
StoreCategory,createdAt,app_v3,store_categories,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
StoreCategory,updatedAt,app_v3,store_categories,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
StoreCategory,store,app_v3,store_categories,,Store,false,false,true,,"@relation(fields: [storeId], references: [id], onDelete: Cascade)"
StoreCategory,products,app_v3,store_categories,,StoreProduct,false,true,true,,
StoreProduct,env,app_v3,store_products,env,String,false,false,false,"""prod""","@default(""prod"")"
StoreProduct,id,app_v3,store_products,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
StoreProduct,storeId,app_v3,store_products,store_id,Int,false,false,false,,"@map(""store_id"")"
StoreProduct,categoryId,app_v3,store_products,category_id,Int,true,false,false,,"@map(""category_id"")"
StoreProduct,name,app_v3,store_products,name,String,false,false,false,,
StoreProduct,slug,app_v3,store_products,slug,String,false,false,false,,
StoreProduct,shortDescription,app_v3,store_products,short_description,String,true,false,false,,"@map(""short_description"")"
StoreProduct,description,app_v3,store_products,description,String,true,false,false,,
StoreProduct,status,app_v3,store_products,,StoreProductStatus,false,false,true,DRAFT,@default(DRAFT)
StoreProduct,isVisible,app_v3,store_products,is_visible,Boolean,false,false,false,false,"@default(false) @map(""is_visible"")"
StoreProduct,priceCents,app_v3,store_products,price_cents,Int,false,false,false,,"@map(""price_cents"")"
StoreProduct,compareAtPriceCents,app_v3,store_products,compare_at_price_cents,Int,true,false,false,,"@map(""compare_at_price_cents"")"
StoreProduct,currency,app_v3,store_products,currency,String,false,false,false,"""EUR""","@default(""EUR"")"
StoreProduct,sku,app_v3,store_products,sku,String,true,false,false,,
StoreProduct,stockPolicy,app_v3,store_products,stock_policy,StoreStockPolicy,false,false,true,NONE,"@default(NONE) @map(""stock_policy"")"
StoreProduct,stockQty,app_v3,store_products,stock_qty,Int,true,false,false,,"@map(""stock_qty"")"
StoreProduct,requiresShipping,app_v3,store_products,requires_shipping,Boolean,false,false,false,true,"@default(true) @map(""requires_shipping"")"
StoreProduct,tags,app_v3,store_products,tags,String,false,true,false,[],"@default([]) @map(""tags"")"
StoreProduct,createdAt,app_v3,store_products,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
StoreProduct,updatedAt,app_v3,store_products,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
StoreProduct,store,app_v3,store_products,,Store,false,false,true,,"@relation(fields: [storeId], references: [id], onDelete: Cascade)"
StoreProduct,category,app_v3,store_products,,StoreCategory,true,false,true,,"@relation(fields: [categoryId], references: [id], onDelete: SetNull)"
StoreProduct,variants,app_v3,store_products,,StoreProductVariant,false,true,true,,
StoreProduct,images,app_v3,store_products,,StoreProductImage,false,true,true,,
StoreProduct,options,app_v3,store_products,,StoreProductOption,false,true,true,,
StoreProduct,bundles,app_v3,store_products,,StoreBundleItem,false,true,true,,
StoreProduct,digitalAssets,app_v3,store_products,,StoreDigitalAsset,false,true,true,,
StoreProduct,cartItems,app_v3,store_products,,StoreCartItem,false,true,true,,
StoreProduct,orderLines,app_v3,store_products,,StoreOrderLine,false,true,true,,
StoreProduct,orderBundleItems,app_v3,store_products,,StoreOrderBundleItem,false,true,true,,
StoreProduct,inventoryMovements,app_v3,store_products,,StoreInventoryMovement,false,true,true,,
StoreProductVariant,env,app_v3,store_product_variants,env,String,false,false,false,"""prod""","@default(""prod"")"
StoreProductVariant,id,app_v3,store_product_variants,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
StoreProductVariant,productId,app_v3,store_product_variants,product_id,Int,false,false,false,,"@map(""product_id"")"
StoreProductVariant,label,app_v3,store_product_variants,label,String,false,false,false,,
StoreProductVariant,sku,app_v3,store_product_variants,sku,String,true,false,false,,
StoreProductVariant,priceCents,app_v3,store_product_variants,price_cents,Int,true,false,false,,"@map(""price_cents"")"
StoreProductVariant,stockQty,app_v3,store_product_variants,stock_qty,Int,true,false,false,,"@map(""stock_qty"")"
StoreProductVariant,isActive,app_v3,store_product_variants,is_active,Boolean,false,false,false,true,"@default(true) @map(""is_active"")"
StoreProductVariant,sortOrder,app_v3,store_product_variants,sort_order,Int,false,false,false,0,"@default(0) @map(""sort_order"")"
StoreProductVariant,createdAt,app_v3,store_product_variants,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
StoreProductVariant,updatedAt,app_v3,store_product_variants,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
StoreProductVariant,product,app_v3,store_product_variants,,StoreProduct,false,false,true,,"@relation(fields: [productId], references: [id], onDelete: Cascade)"
StoreProductVariant,bundles,app_v3,store_product_variants,,StoreBundleItem,false,true,true,,
StoreProductVariant,cartItems,app_v3,store_product_variants,,StoreCartItem,false,true,true,,
StoreProductVariant,orderLines,app_v3,store_product_variants,,StoreOrderLine,false,true,true,,
StoreProductVariant,orderBundleItems,app_v3,store_product_variants,,StoreOrderBundleItem,false,true,true,,
StoreProductVariant,inventoryMovements,app_v3,store_product_variants,,StoreInventoryMovement,false,true,true,,
StoreProductImage,env,app_v3,store_product_images,env,String,false,false,false,"""prod""","@default(""prod"")"
StoreProductImage,id,app_v3,store_product_images,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
StoreProductImage,productId,app_v3,store_product_images,product_id,Int,false,false,false,,"@map(""product_id"")"
