table,column,ordinal_position,data_type,udt_name,is_nullable,column_default,is_pk,is_fk,is_unique,row_count,null_frac,n_distinct
booking_splits,retry_until_at,18,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
booking_splits,settled_at,19,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
booking_splits,debt_opened_at,20,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
booking_splits,cancel_reason,21,USER-DEFINED,BookingSplitCancelReason,YES,,0,0,0,0,,
bookings,id,1,integer,int4,NO,nextval('app_v3.bookings_id_seq'::regclass),1,0,0,154,0,-1
bookings,service_id,2,integer,int4,NO,,0,1,0,154,0,3
bookings,organization_id,3,integer,int4,NO,,0,1,0,154,0,1
bookings,user_id,4,uuid,uuid,YES,,0,1,0,154,0,-0.65
bookings,payment_intent_id,6,text,text,YES,,0,0,0,154,1,0
bookings,starts_at,7,timestamp with time zone,timestamptz,NO,,0,0,0,154,0,-1
bookings,duration_minutes,8,integer,int4,NO,,0,0,0,154,0,2
bookings,price,9,integer,int4,NO,,0,0,0,154,0,3
bookings,currency,10,text,text,NO,'EUR'::text,0,0,0,154,0,1
bookings,status,11,USER-DEFINED,BookingStatus,NO,"'PENDING_CONFIRMATION'::app_v3.""BookingStatus""",0,0,0,154,0,3
bookings,created_at,12,timestamp with time zone,timestamptz,NO,CURRENT_TIMESTAMP,0,0,0,154,0,-1
bookings,updated_at,13,timestamp with time zone,timestamptz,NO,CURRENT_TIMESTAMP,0,0,0,154,0,-1
bookings,court_id,14,integer,int4,YES,,0,1,0,154,0.333333,8
bookings,pending_expires_at,15,timestamp with time zone,timestamptz,YES,,0,0,0,154,1,0
bookings,snapshot_timezone,16,text,text,NO,'Europe/Lisbon'::text,0,0,0,154,0,1
bookings,location_mode,17,USER-DEFINED,ServiceLocationMode,NO,"'FIXED'::app_v3.""ServiceLocationMode""",0,0,0,154,0,1
bookings,assignment_mode,19,USER-DEFINED,ReservationAssignmentMode,NO,"'PROFESSIONAL_ONLY'::app_v3.""ReservationAssignmentMode""",0,0,0,154,0,3
bookings,professional_id,20,integer,int4,YES,,0,1,0,154,0.333333,10
bookings,resource_id,21,integer,int4,YES,,0,1,0,154,0.333333,8
bookings,party_size,22,integer,int4,YES,,0,0,0,154,0,4
bookings,confirmation_snapshot,23,jsonb,jsonb,YES,,0,0,0,154,1,0
bookings,confirmation_snapshot_version,24,integer,int4,YES,,0,0,0,154,1,0
bookings,confirmation_snapshot_created_at,25,timestamp with time zone,timestamptz,YES,,0,0,0,154,1,0
bookings,env,26,text,text,NO,'prod'::text,0,0,0,154,0,1
bookings,guest_email,27,USER-DEFINED,citext,YES,,0,0,0,154,1,0
bookings,guest_name,28,text,text,YES,,0,0,0,154,1,0
bookings,guest_phone,29,text,text,YES,,0,0,0,154,1,0
bookings,address_id,30,uuid,uuid,YES,,0,0,0,154,0,1
chat_access_grants,env,1,text,text,NO,'prod'::text,0,0,0,5,,
chat_access_grants,id,2,uuid,uuid,NO,gen_random_uuid(),1,0,0,5,,
chat_access_grants,kind,3,USER-DEFINED,ChatAccessGrantKind,NO,,0,0,0,5,,
chat_access_grants,status,4,USER-DEFINED,ChatAccessGrantStatus,NO,"'PENDING'::app_v3.""ChatAccessGrantStatus""",0,0,0,5,,
chat_access_grants,context_type,5,USER-DEFINED,ChatConversationContextType,YES,,0,0,0,5,,
chat_access_grants,context_id,6,text,text,YES,,0,0,0,5,,
chat_access_grants,conversation_id,7,uuid,uuid,YES,,0,0,0,5,,
chat_access_grants,organization_id,8,integer,int4,YES,,0,0,0,5,,
chat_access_grants,requester_id,9,uuid,uuid,YES,,0,0,0,5,,
chat_access_grants,target_user_id,10,uuid,uuid,YES,,0,0,0,5,,
chat_access_grants,target_organization_id,11,integer,int4,YES,,0,0,0,5,,
chat_access_grants,event_id,12,integer,int4,YES,,0,0,0,5,,
chat_access_grants,entitlement_id,13,uuid,uuid,YES,,0,0,0,5,,
chat_access_grants,thread_id,14,uuid,uuid,YES,,0,0,0,5,,
chat_access_grants,title,15,text,text,YES,,0,0,0,5,,
chat_access_grants,source_table,16,text,text,YES,,0,0,0,5,,
chat_access_grants,source_id,17,uuid,uuid,YES,,0,0,0,5,,
chat_access_grants,expires_at,18,timestamp with time zone,timestamptz,YES,,0,0,0,5,,
chat_access_grants,resolved_at,19,timestamp with time zone,timestamptz,YES,,0,0,0,5,,
chat_access_grants,resolved_by_user_id,20,uuid,uuid,YES,,0,0,0,5,,
chat_access_grants,accepted_at,21,timestamp with time zone,timestamptz,YES,,0,0,0,5,,
chat_access_grants,declined_at,22,timestamp with time zone,timestamptz,YES,,0,0,0,5,,
chat_access_grants,cancelled_at,23,timestamp with time zone,timestamptz,YES,,0,0,0,5,,
chat_access_grants,revoked_at,24,timestamp with time zone,timestamptz,YES,,0,0,0,5,,
chat_access_grants,metadata,25,jsonb,jsonb,YES,'{}'::jsonb,0,0,0,5,,
chat_access_grants,created_at,26,timestamp with time zone,timestamptz,NO,now(),0,0,0,5,,
chat_access_grants,updated_at,27,timestamp with time zone,timestamptz,NO,now(),0,0,0,5,,
chat_conversation_attachments,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
chat_conversation_attachments,message_id,2,uuid,uuid,NO,,0,1,0,0,,
chat_conversation_attachments,type,3,USER-DEFINED,ChatAttachmentType,NO,,0,0,0,0,,
chat_conversation_attachments,url,4,text,text,NO,,0,0,0,0,,
chat_conversation_attachments,mime,5,text,text,NO,,0,0,0,0,,
chat_conversation_attachments,size,6,integer,int4,NO,,0,0,0,0,,
chat_conversation_attachments,metadata,7,jsonb,jsonb,YES,'{}'::jsonb,0,0,0,0,,
chat_conversation_attachments,created_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
chat_conversation_attachments,storage_path,9,text,text,YES,,0,0,0,0,,
chat_conversation_attachments,width,10,integer,int4,YES,,0,0,0,0,,
chat_conversation_attachments,height,11,integer,int4,YES,,0,0,0,0,,
chat_conversation_attachments,env,12,text,text,NO,'prod'::text,0,0,0,0,,
chat_conversation_members,conversation_id,1,uuid,uuid,NO,,1,1,0,114,0,9
chat_conversation_members,user_id,2,uuid,uuid,NO,,1,1,0,114,0,-0.298246
chat_conversation_members,role,3,USER-DEFINED,ChatConversationMemberRole,NO,"'MEMBER'::app_v3.""ChatConversationMemberRole""",0,0,0,114,0,2
chat_conversation_members,joined_at,4,timestamp with time zone,timestamptz,NO,now(),0,0,0,114,0,9
chat_conversation_members,muted_until,5,timestamp with time zone,timestamptz,YES,,0,0,0,114,1,0
chat_conversation_members,last_read_message_id,6,uuid,uuid,YES,,0,1,0,114,0.991228,-0.00877196
chat_conversation_members,organization_id,7,integer,int4,YES,,0,0,0,114,0.0350877,1
chat_conversation_members,notif_level,8,USER-DEFINED,ChatConversationNotificationLevel,NO,"'ALL'::app_v3.""ChatConversationNotificationLevel""",0,0,0,114,0,1
chat_conversation_members,last_read_at,9,timestamp with time zone,timestamptz,YES,,0,0,0,114,0.991228,-0.00877196
chat_conversation_members,env,10,text,text,NO,'prod'::text,0,0,0,114,0,1
chat_conversation_members,display_as,11,USER-DEFINED,ChatMemberDisplayAs,NO,"'ORGANIZATION'::app_v3.""ChatMemberDisplayAs""",0,0,0,114,0,1
chat_conversation_members,hidden_from_customer,12,boolean,bool,NO,false,0,0,0,114,0,1
chat_conversation_members,left_at,13,timestamp with time zone,timestamptz,YES,,0,0,0,114,1,0
chat_conversation_members,access_revoked_at,14,timestamp with time zone,timestamptz,YES,,0,0,0,114,1,0
chat_conversation_members,banned_at,15,timestamp with time zone,timestamptz,YES,,0,0,0,114,1,0
chat_conversation_messages,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,67,0,-1
chat_conversation_messages,conversation_id,2,uuid,uuid,NO,,0,1,0,67,0,-0.119403
chat_conversation_messages,sender_id,3,uuid,uuid,YES,,0,1,0,67,0,-0.283582
chat_conversation_messages,body,4,text,text,YES,,0,0,0,67,0,-0.253731
chat_conversation_messages,client_message_id,5,text,text,NO,,0,0,0,67,0,-1
chat_conversation_messages,created_at,6,timestamp with time zone,timestamptz,NO,now(),0,0,0,67,0,-1
chat_conversation_messages,edited_at,7,timestamp with time zone,timestamptz,YES,,0,0,0,67,1,0
chat_conversation_messages,deleted_at,8,timestamp with time zone,timestamptz,YES,,0,0,0,67,1,0
chat_conversation_messages,reply_to_id,9,uuid,uuid,YES,,0,1,0,67,1,0
chat_conversation_messages,organization_id,10,integer,int4,YES,,0,0,0,67,0.0149254,1
chat_conversation_messages,kind,11,USER-DEFINED,ChatConversationMessageKind,NO,"'TEXT'::app_v3.""ChatConversationMessageKind""",0,0,0,67,0,1
chat_conversation_messages,metadata,12,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,67,0,3
chat_conversation_messages,env,13,text,text,NO,'prod'::text,0,0,0,67,0,1
chat_conversations,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,9,0,-1
chat_conversations,organization_id,2,integer,int4,YES,,0,1,0,9,0.222222,-0.111111
chat_conversations,type,3,USER-DEFINED,ChatConversationType,NO,,0,0,0,9,0,-0.222222
chat_conversations,title,4,text,text,YES,,0,0,0,9,0.222222,-0.666667
chat_conversations,created_by_user_id,5,uuid,uuid,YES,,0,1,0,9,0,-0.222222
chat_conversations,created_at,6,timestamp with time zone,timestamptz,NO,now(),0,0,0,9,0,-1
chat_conversations,last_message_at,7,timestamp with time zone,timestamptz,YES,,0,0,0,9,0.111111,-0.888889
chat_conversations,last_message_id,8,uuid,uuid,YES,,0,1,0,9,0.111111,-0.888889
chat_conversations,description,9,text,text,YES,,0,0,0,9,0.222222,-0.777778
chat_conversations,updated_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,9,0,-1
chat_conversations,env,11,text,text,NO,'prod'::text,0,0,0,9,0,-0.111111
chat_conversations,context_type,12,USER-DEFINED,ChatConversationContextType,NO,,0,0,0,9,0,-0.333333
chat_conversations,context_id,13,text,text,YES,,0,0,0,9,0,-1
chat_conversations,customer_id,14,uuid,uuid,YES,,0,0,0,9,1,0
chat_conversations,professional_id,15,uuid,uuid,YES,,0,0,0,9,1,0
chat_conversations,open_at,16,timestamp with time zone,timestamptz,YES,,0,0,0,9,0.222222,-0.222222
chat_conversations,read_only_at,17,timestamp with time zone,timestamptz,YES,,0,0,0,9,1,0
chat_conversations,close_at,18,timestamp with time zone,timestamptz,YES,,0,0,0,9,1,0
chat_message_pins,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
chat_message_pins,message_id,2,uuid,uuid,NO,,0,1,0,0,,
chat_message_pins,pinned_by,3,uuid,uuid,NO,,0,1,0,0,,
chat_message_pins,pinned_at,4,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
chat_message_pins,env,5,text,text,NO,'prod'::text,0,0,0,0,,
chat_message_reactions,message_id,1,uuid,uuid,NO,,1,1,0,0,,
chat_message_reactions,user_id,2,uuid,uuid,NO,,1,1,0,0,,
chat_message_reactions,emoji,3,text,text,NO,,1,0,0,0,,
chat_message_reactions,created_at,4,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
chat_message_reactions,env,5,text,text,NO,'prod'::text,0,0,0,0,,
chat_message_reports,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
chat_message_reports,message_id,2,uuid,uuid,NO,,0,1,0,0,,
chat_message_reports,reporter_id,3,uuid,uuid,NO,,0,1,0,0,,
chat_message_reports,reason,4,text,text,YES,,0,0,0,0,,
chat_message_reports,metadata,5,jsonb,jsonb,YES,'{}'::jsonb,0,0,0,0,,
chat_message_reports,created_at,6,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
chat_message_reports,env,7,text,text,NO,'prod'::text,0,0,0,0,,
chat_user_blocks,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
chat_user_blocks,blocker_id,2,uuid,uuid,NO,,0,1,0,0,,
chat_user_blocks,blocked_id,3,uuid,uuid,NO,,0,1,0,0,,
chat_user_blocks,reason,4,text,text,YES,,0,0,0,0,,
chat_user_blocks,created_at,5,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
chat_user_blocks,env,6,text,text,NO,'prod'::text,0,0,0,0,,
chat_user_presence,user_id,1,uuid,uuid,NO,,1,1,0,2,,
chat_user_presence,last_seen_at,2,timestamp with time zone,timestamptz,NO,,0,0,0,2,,
chat_user_presence,updated_at,3,timestamp with time zone,timestamptz,NO,now(),0,0,0,2,,
chat_user_presence,env,4,text,text,NO,'prod'::text,0,0,0,2,,
class_series,env,1,text,text,NO,'prod'::text,0,0,0,0,,
class_series,id,2,integer,int4,NO,nextval('app_v3.class_series_id_seq'::regclass),1,0,0,0,,
class_series,organization_id,3,integer,int4,NO,,0,1,0,0,,
class_series,service_id,4,integer,int4,NO,,0,1,0,0,,
class_series,court_id,5,integer,int4,YES,,0,1,0,0,,
class_series,professional_id,6,integer,int4,YES,,0,1,0,0,,
class_series,day_of_week,7,integer,int4,NO,,0,0,0,0,,
class_series,start_minute,8,integer,int4,NO,,0,0,0,0,,
class_series,duration_minutes,9,integer,int4,NO,,0,0,0,0,,
class_series,capacity,10,integer,int4,NO,1,0,0,0,0,,
class_series,valid_from,11,date,date,NO,,0,0,0,0,,
class_series,valid_until,12,date,date,YES,,0,0,0,0,,
class_series,is_active,13,boolean,bool,NO,true,0,0,0,0,,
class_series,created_at,14,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
class_series,updated_at,15,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
class_sessions,env,1,text,text,NO,'prod'::text,0,0,0,0,,
class_sessions,id,2,integer,int4,NO,nextval('app_v3.class_sessions_id_seq'::regclass),1,0,0,0,,
class_sessions,series_id,3,integer,int4,NO,,0,1,1,0,,
class_sessions,organization_id,4,integer,int4,NO,,0,1,0,0,,
class_sessions,service_id,5,integer,int4,NO,,0,1,0,0,,
class_sessions,court_id,6,integer,int4,YES,,0,1,0,0,,
class_sessions,professional_id,7,integer,int4,YES,,0,1,0,0,,
class_sessions,starts_at,8,timestamp with time zone,timestamptz,NO,,0,0,1,0,,
class_sessions,ends_at,9,timestamp with time zone,timestamptz,NO,,0,0,0,0,,
class_sessions,capacity,10,integer,int4,NO,1,0,0,0,0,,
class_sessions,status,11,USER-DEFINED,ClassSessionStatus,NO,"'SCHEDULED'::app_v3.""ClassSessionStatus""",0,0,0,0,,
class_sessions,created_at,12,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
class_sessions,updated_at,13,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
crm_campaign_approvals,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
crm_campaign_approvals,env,2,text,text,NO,'prod'::text,0,0,0,0,,
crm_campaign_approvals,organization_id,3,integer,int4,NO,,0,1,0,0,,
crm_campaign_approvals,campaign_id,4,uuid,uuid,NO,,0,1,0,0,,
crm_campaign_approvals,state,5,USER-DEFINED,CrmCampaignApprovalState,NO,,0,0,0,0,,
crm_campaign_approvals,action,6,USER-DEFINED,CrmCampaignApprovalAction,NO,,0,0,0,0,,
crm_campaign_approvals,actor_user_id,7,uuid,uuid,YES,,0,0,0,0,,
crm_campaign_approvals,reason,8,text,text,YES,,0,0,0,0,,
crm_campaign_approvals,metadata,9,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,0,,
crm_campaign_approvals,created_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
crm_campaign_deliveries,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,28,0,-1
crm_campaign_deliveries,organization_id,2,integer,int4,NO,,0,1,0,28,0,-0.25
crm_campaign_deliveries,campaign_id,3,uuid,uuid,NO,,0,1,0,28,0,-0.25
crm_campaign_deliveries,user_id,4,uuid,uuid,YES,,0,1,0,28,0.107143,-0.892857
crm_campaign_deliveries,notification_id,5,uuid,uuid,YES,,0,1,0,28,1,0
crm_campaign_deliveries,status,6,USER-DEFINED,CrmDeliveryStatus,NO,"'SENT'::app_v3.""CrmDeliveryStatus""",0,0,0,28,0,1
crm_campaign_deliveries,sent_at,7,timestamp with time zone,timestamptz,YES,,0,0,0,28,0,1
crm_campaign_deliveries,opened_at,8,timestamp with time zone,timestamptz,YES,,0,0,0,28,0.392857,1
crm_campaign_deliveries,clicked_at,9,timestamp with time zone,timestamptz,YES,,0,0,0,28,0.785714,1
crm_campaign_deliveries,error_code,10,text,text,YES,,0,0,0,28,1,0
crm_campaign_deliveries,error_message,11,text,text,YES,,0,0,0,28,1,0
crm_campaign_deliveries,env,12,text,text,NO,'prod'::text,0,0,0,28,0,1
crm_campaign_deliveries,contact_id,13,uuid,uuid,NO,,0,1,0,28,0,-1
crm_campaign_deliveries,channel,14,USER-DEFINED,CrmCampaignDeliveryChannel,NO,"'IN_APP'::app_v3.""CrmCampaignDeliveryChannel""",0,0,0,28,0,1
crm_campaigns,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,7,0,-1
crm_campaigns,organization_id,2,integer,int4,NO,,0,1,0,7,0,-1
crm_campaigns,segment_id,3,uuid,uuid,YES,,0,1,0,7,0,-1
crm_campaigns,name,4,text,text,NO,,0,0,0,7,0,-1
crm_campaigns,description,5,text,text,YES,,0,0,0,7,0,-0.142857
crm_campaigns,channel,6,USER-DEFINED,CrmCampaignChannel,NO,"'IN_APP'::app_v3.""CrmCampaignChannel""",0,0,0,7,0,-0.142857
crm_campaigns,status,7,USER-DEFINED,CrmCampaignStatus,NO,"'DRAFT'::app_v3.""CrmCampaignStatus""",0,0,0,7,0,-0.142857
crm_campaigns,payload,8,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,7,0,-1
crm_campaigns,scheduled_at,9,timestamp with time zone,timestamptz,YES,,0,0,0,7,0,-0.142857
crm_campaigns,sent_at,10,timestamp with time zone,timestamptz,YES,,0,0,0,7,0,-0.142857
crm_campaigns,sent_count,11,integer,int4,NO,0,0,0,0,7,0,-1
crm_campaigns,opened_count,12,integer,int4,NO,0,0,0,0,7,0,-1
crm_campaigns,clicked_count,13,integer,int4,NO,0,0,0,0,7,0,-0.857143
crm_campaigns,failed_count,14,integer,int4,NO,0,0,0,0,7,0,-0.571429
crm_campaigns,created_by_user_id,15,uuid,uuid,YES,,0,1,0,7,0,-0.142857
crm_campaigns,created_at,16,timestamp with time zone,timestamptz,NO,CURRENT_TIMESTAMP,0,0,0,7,0,-1
crm_campaigns,updated_at,17,timestamp with time zone,timestamptz,NO,CURRENT_TIMESTAMP,0,0,0,7,0,-1
crm_campaigns,env,18,text,text,NO,'prod'::text,0,0,0,7,0,-0.142857
crm_campaigns,channels,19,jsonb,jsonb,NO,"'{""email"": false, ""inApp"": true}'::jsonb",0,0,0,7,0,-0.142857
crm_campaigns,approval_state,20,USER-DEFINED,CrmCampaignApprovalState,NO,"'DRAFT'::app_v3.""CrmCampaignApprovalState""",0,0,0,7,0,-0.142857
crm_campaigns,approval_submitted_at,21,timestamp with time zone,timestamptz,YES,,0,0,0,7,0,-0.142857
crm_campaigns,approval_expires_at,22,timestamp with time zone,timestamptz,YES,,0,0,0,7,1,0
crm_campaigns,approved_by_user_id,23,uuid,uuid,YES,,0,0,0,7,0,-0.142857
crm_campaigns,approved_at,24,timestamp with time zone,timestamptz,YES,,0,0,0,7,0,-0.142857
crm_campaigns,rejected_by_user_id,25,uuid,uuid,YES,,0,0,0,7,1,0
crm_campaigns,rejected_at,26,timestamp with time zone,timestamptz,YES,,0,0,0,7,1,0
crm_campaigns,audience_snapshot,27,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,7,0,-0.857143
crm_campaigns,cancelled_at,28,timestamp with time zone,timestamptz,YES,,0,0,0,7,1,0
crm_contact_consents,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,363,0,-1
crm_contact_consents,organization_id,2,integer,int4,NO,,0,1,1,363,0,13
crm_contact_consents,contact_id,3,uuid,uuid,NO,,0,1,1,363,0,-0.418733
crm_contact_consents,type,4,USER-DEFINED,ConsentType,NO,,0,0,1,363,0,3
crm_contact_consents,status,5,USER-DEFINED,ConsentStatus,NO,,0,0,0,363,0,2
crm_contact_consents,source,6,text,text,YES,,0,0,0,363,0,4
crm_contact_consents,granted_at,7,timestamp with time zone,timestamptz,YES,,0,0,0,363,0.118457,-0.38843
crm_contact_consents,revoked_at,8,timestamp with time zone,timestamptz,YES,,0,0,0,363,0.881543,34
crm_contact_consents,expires_at,9,timestamp with time zone,timestamptz,YES,,0,0,0,363,1,0
crm_contact_consents,created_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,363,0,-1
crm_contact_consents,updated_at,11,timestamp with time zone,timestamptz,NO,now(),0,0,0,363,0,-1
crm_contact_consents,env,12,text,text,NO,'prod'::text,0,0,0,363,0,1
crm_contact_notes,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,59,0,-1
crm_contact_notes,organization_id,2,integer,int4,NO,,0,1,0,59,0,1
crm_contact_notes,contact_id,3,uuid,uuid,NO,,0,1,0,59,0,-0.864407
crm_contact_notes,author_user_id,4,uuid,uuid,NO,,0,1,0,59,0,1
crm_contact_notes,body,5,text,text,NO,,0,0,0,59,0,-0.508475
crm_contact_notes,created_at,6,timestamp with time zone,timestamptz,NO,now(),0,0,0,59,0,-1
crm_contact_notes,updated_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,59,0,-1
crm_contact_notes,env,8,text,text,NO,'prod'::text,0,0,0,59,0,1
crm_contact_padel,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,103,0,-1
crm_contact_padel,organization_id,2,integer,int4,NO,,0,1,0,103,0,2
crm_contact_padel,contact_id,3,uuid,uuid,NO,,0,1,1,103,0,-1
crm_contact_padel,player_profile_id,4,integer,int4,YES,,0,1,0,103,0,-1
crm_contact_padel,level,5,text,text,YES,,0,0,0,103,0,-0.854369
crm_contact_padel,preferred_side,6,USER-DEFINED,PadelPreferredSide,YES,,0,0,0,103,0,3
crm_contact_padel,club_name,7,text,text,YES,,0,0,0,103,0.0194175,1
crm_contact_padel,tournaments_count,8,integer,int4,NO,0,0,0,0,103,0,9
crm_contact_padel,no_show_count,9,integer,int4,NO,0,0,0,0,103,0,3
crm_contact_padel,created_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,103,0,-1
crm_contact_padel,updated_at,11,timestamp with time zone,timestamptz,NO,now(),0,0,0,103,0,-1
crm_contact_padel,env,12,text,text,NO,'prod'::text,0,0,0,103,0,1
crm_contacts,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,158,0,-1
crm_contacts,organization_id,2,integer,int4,NO,,0,1,1,158,0,13
crm_contacts,user_id,3,uuid,uuid,YES,,0,1,1,158,0.0192308,-0.660256
crm_contacts,email_identity_id,4,uuid,uuid,YES,,0,1,1,158,0.487179,-0.461538
