model,field,db_table,db_column,is_relation,ambiguous_field,ambiguous_column,code_refs,read_refs,write_refs,sql_refs,files_sample
BookingCharge,createdByUserId,booking_charges,created_by_user_id,false,true,true,52,3,0,2,app/api/chat/conversations/route.ts;app/api/me/reservas/[id]/split/route.ts;app/api/me/wallet/[entitlementId]/route.ts;app/api/organizacao/chat/canais/route.ts;app/api/organizacao/crm/campanhas/route.ts
BookingCharge,token,booking_charges,token,false,true,true,408,29,15,25,app/api/admin/mfa/session/route.ts;app/api/chat/attachments/presign/route.ts;app/api/cobrancas/[token]/checkout/route.ts;app/api/cobrancas/[token]/route.ts;app/api/convites/[token]/checkout/route.ts
BookingCharge,kind,booking_charges,,true,true,false,383,31,4,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/api/chat/messages/route.ts;app/api/chat/threads/[threadId]/messages/route.ts
BookingCharge,payerKind,booking_charges,payer_kind,true,false,false,16,0,0,0,app/api/cobrancas/[token]/route.ts;app/api/organizacao/reservas/[id]/charges/route.ts;app/cobrancas/[token]/ChargeClient.tsx;app/organizacao/(dashboard)/reservas/_components/BookingChargesPanel.tsx;lib/operations/fulfillBookingCharge.ts
BookingCharge,status,booking_charges,,true,true,false,0,0,0,0,
BookingCharge,label,booking_charges,label,false,true,true,3371,105,32,86,app/[username]/FollowClient.tsx;app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx
BookingCharge,amountCents,booking_charges,amount_cents,false,true,true,318,9,1,2,app/[username]/_components/ReservasBookingClient.tsx;app/admin/finance/page.tsx;app/admin/page.tsx;app/api/admin/payments/export/route.ts;app/api/admin/payments/list/route.ts
BookingCharge,currency,booking_charges,currency,false,true,true,1075,27,1,7,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/page.tsx
BookingCharge,paymentIntentId,booking_charges,payment_intent_id,false,true,true,582,67,40,7,app/[username]/_components/ReservasBookingClient.tsx;app/admin/components/PaymentTools.tsx;app/admin/finance/page.tsx;app/admin/tickets/page.tsx;app/api/admin/eventos/purge/route.ts
BookingCharge,paymentId,booking_charges,payment_id,false,true,true,259,46,22,2,app/api/checkout/status/route.ts;app/api/cobrancas/[token]/checkout/route.ts;app/api/internal/checkout/timeline/route.ts;app/api/internal/worker/operations/route.ts;app/api/me/dsar/export/route.ts
BookingCharge,paidAt,booking_charges,paid_at,false,true,true,36,0,3,0,app/api/cobrancas/[token]/route.ts;app/api/convites/[token]/route.ts;app/api/me/reservas/[id]/split/route.ts;app/api/me/store/purchases/[orderId]/route.ts;app/api/organizacao/reservas/[id]/charges/route.ts
BookingCharge,createdAt,booking_charges,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
BookingCharge,updatedAt,booking_charges,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
BookingCharge,booking,booking_charges,,true,true,false,1310,157,80,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/admin/payouts/[id]/route.ts;app/api/admin/payouts/list/route.ts;app/api/cobrancas/[token]/checkout/route.ts;app/api/cobrancas/[token]/route.ts
BookingCharge,organization,booking_charges,,true,true,false,2790,541,123,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx
BookingCharge,createdBy,booking_charges,,true,true,false,0,0,0,0,
BookingParticipant,env,booking_participants,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
BookingParticipant,id,booking_participants,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
BookingParticipant,bookingId,booking_participants,booking_id,false,true,true,320,53,47,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/cobrancas/[token]/checkout/route.ts;app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/cron/bookings/cleanup/route.ts
BookingParticipant,userId,booking_participants,user_id,false,true,true,2519,468,185,44,app/[username]/FollowClient.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/actions.ts
BookingParticipant,name,booking_participants,name,false,true,true,0,0,0,26,app/admin/infra/InfraClient.tsx;app/api/auth/me/route.ts;app/api/padel/rulesets/route.ts;app/api/padel/teams/route.ts;app/api/store/checkout/prefill/route.ts
BookingParticipant,contact,booking_participants,contact,false,true,true,91,0,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/me/contact-phone/route.ts;app/api/me/reservas/[id]/invites/route.ts
BookingParticipant,status,booking_participants,,true,true,false,0,0,0,0,
BookingParticipant,createdAt,booking_participants,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
BookingParticipant,updatedAt,booking_participants,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
BookingParticipant,booking,booking_participants,,true,true,false,1310,157,80,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/admin/payouts/[id]/route.ts;app/api/admin/payouts/list/route.ts;app/api/cobrancas/[token]/checkout/route.ts;app/api/cobrancas/[token]/route.ts
BookingParticipant,user,booking_participants,,true,true,false,2563,307,348,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/padel/page.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/components/AdminLayout.tsx
BookingSplit,env,booking_splits,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
BookingSplit,id,booking_splits,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
BookingSplit,bookingId,booking_splits,booking_id,false,true,true,320,53,47,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/cobrancas/[token]/checkout/route.ts;app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/cron/bookings/cleanup/route.ts
BookingSplit,organizationId,booking_splits,organization_id,false,true,true,4240,888,238,82,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
BookingSplit,createdByUserId,booking_splits,created_by_user_id,false,true,true,52,3,0,2,app/api/chat/conversations/route.ts;app/api/me/reservas/[id]/split/route.ts;app/api/me/wallet/[entitlementId]/route.ts;app/api/organizacao/chat/canais/route.ts;app/api/organizacao/crm/campanhas/route.ts
BookingSplit,pricingMode,booking_splits,pricing_mode,true,true,true,196,3,2,3,app/[username]/loja/page.tsx;app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/explorar/list/route.ts;app/api/me/reservas/[id]/split/route.ts
BookingSplit,status,booking_splits,,true,true,false,0,0,0,0,
BookingSplit,currency,booking_splits,currency,false,true,true,1075,27,1,7,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/page.tsx
BookingSplit,totalCents,booking_splits,total_cents,false,true,true,437,11,1,4,app/[username]/loja/page.tsx;app/admin/page.tsx;app/api/admin/eventos/list/route.ts;app/api/admin/payments/overview/route.ts;app/api/cobrancas/[token]/checkout/route.ts
BookingSplit,shareCents,booking_splits,share_cents,false,true,true,51,1,1,0,app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/me/reservas/[id]/split/route.ts;app/api/organizacao/reservas/[id]/split/route.ts;app/convites/[token]/InviteClient.tsx
BookingSplit,deadlineAt,booking_splits,deadline_at,false,true,true,147,3,1,0,app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/cron/padel/expire/route.ts;app/api/cron/padel/split-reminders/route.ts;app/api/me/reservas/[id]/split/route.ts
BookingSplit,createdAt,booking_splits,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
BookingSplit,updatedAt,booking_splits,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
BookingSplit,booking,booking_splits,,true,true,false,1310,157,80,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/admin/payouts/[id]/route.ts;app/api/admin/payouts/list/route.ts;app/api/cobrancas/[token]/checkout/route.ts;app/api/cobrancas/[token]/route.ts
BookingSplit,organization,booking_splits,,true,true,false,2790,541,123,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx
BookingSplit,createdBy,booking_splits,,true,true,false,0,0,0,0,
BookingSplit,participants,booking_splits,,true,true,false,146,5,1,0,app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/cron/padel/reminders/route.ts;app/api/me/reservas/[id]/cancel/route.ts;app/api/me/reservas/[id]/split/route.ts
BookingSplitParticipant,env,booking_split_participants,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
BookingSplitParticipant,id,booking_split_participants,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
BookingSplitParticipant,splitId,booking_split_participants,split_id,false,false,false,14,7,8,0,app/api/me/reservas/[id]/cancel/route.ts;app/api/me/reservas/[id]/split/route.ts;app/api/organizacao/reservas/[id]/cancel/route.ts;app/api/organizacao/reservas/[id]/split/route.ts;lib/operations/fulfillServiceBooking.ts
BookingSplitParticipant,userId,booking_split_participants,user_id,false,true,true,2519,468,185,44,app/[username]/FollowClient.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/actions.ts
BookingSplitParticipant,name,booking_split_participants,name,false,true,true,0,0,0,26,app/admin/infra/InfraClient.tsx;app/api/auth/me/route.ts;app/api/padel/rulesets/route.ts;app/api/padel/teams/route.ts;app/api/store/checkout/prefill/route.ts
BookingSplitParticipant,contact,booking_split_participants,contact,false,true,true,91,0,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/me/contact-phone/route.ts;app/api/me/reservas/[id]/invites/route.ts
BookingSplitParticipant,baseShareCents,booking_split_participants,base_share_cents,false,false,false,43,2,0,0,app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/me/reservas/[id]/cancel/route.ts;app/api/me/reservas/[id]/split/route.ts;app/api/organizacao/reservas/[id]/split/route.ts
BookingSplitParticipant,shareCents,booking_split_participants,share_cents,false,true,true,51,1,1,0,app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/me/reservas/[id]/split/route.ts;app/api/organizacao/reservas/[id]/split/route.ts;app/convites/[token]/InviteClient.tsx
BookingSplitParticipant,platformFeeCents,booking_split_participants,platform_fee_cents,false,true,true,393,4,1,7,app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/page.tsx;app/admin/tickets/page.tsx;app/api/admin/eventos/list/route.ts
BookingSplitParticipant,status,booking_split_participants,,true,true,false,0,0,0,0,
BookingSplitParticipant,paymentIntentId,booking_split_participants,payment_intent_id,false,true,true,582,67,40,7,app/[username]/_components/ReservasBookingClient.tsx;app/admin/components/PaymentTools.tsx;app/admin/finance/page.tsx;app/admin/tickets/page.tsx;app/api/admin/eventos/purge/route.ts
BookingSplitParticipant,paidAt,booking_split_participants,paid_at,false,true,true,36,0,3,0,app/api/cobrancas/[token]/route.ts;app/api/convites/[token]/route.ts;app/api/me/reservas/[id]/split/route.ts;app/api/me/store/purchases/[orderId]/route.ts;app/api/organizacao/reservas/[id]/charges/route.ts
BookingSplitParticipant,createdAt,booking_split_participants,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
BookingSplitParticipant,updatedAt,booking_split_participants,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
BookingSplitParticipant,split,booking_split_participants,,true,false,false,394,13,13,0,app/[username]/treinadores/[trainer]/page.tsx;app/admin/components/AdminLayout.tsx;app/admin/organizacoes/actions.ts;app/admin/organizacoes/page.tsx;app/agora/page.tsx
BookingSplitParticipant,user,booking_split_participants,,true,true,false,2563,307,348,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/padel/page.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/components/AdminLayout.tsx
ScheduleDelay,env,schedule_delays,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
ScheduleDelay,id,schedule_delays,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
ScheduleDelay,organizationId,schedule_delays,organization_id,false,true,true,4240,888,238,82,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
ScheduleDelay,scopeType,schedule_delays,scope_type,true,true,true,359,48,10,0,app/api/me/reservas/[id]/reschedule/route.ts;app/api/organizacao/agenda/soft-blocks/route.ts;app/api/organizacao/me/route.ts;app/api/organizacao/organizations/members/permissions/route.ts;app/api/organizacao/reservas/[id]/reschedule/route.ts
ScheduleDelay,scopeId,schedule_delays,scope_id,false,true,true,354,56,5,0,app/api/me/reservas/[id]/reschedule/route.ts;app/api/organizacao/agenda/soft-blocks/route.ts;app/api/organizacao/me/route.ts;app/api/organizacao/organizations/members/permissions/route.ts;app/api/organizacao/reservas/[id]/reschedule/route.ts
ScheduleDelay,delayMinutes,schedule_delays,delay_minutes,false,false,false,44,0,1,0,app/api/me/reservas/route.ts;app/api/organizacao/reservas/delays/route.ts;app/api/organizacao/reservas/route.ts;app/me/reservas/page.tsx;app/organizacao/(dashboard)/reservas/page.tsx
